MATCH_ID,MAP,TOURNAMENT,TEAM,SIDE,SCORE,RESULT,DURATION,HERO_1,HERO_2,HERO_3,HERO_4,HERO_5
1910,1,Moon Studio Snow League,KOBOLDS,dire,36,WIN,46:28,Leshrac,Outworld Devourer,Ogre Magi,Tidehunter,Winter Wyvern
1910,2,Moon Studio Snow League,Yangon Galacticos,dire,38,WIN,32:11,Leshrac,Dark Seer,Wraith King,Snapfire,Clockwerk
1910,2,Moon Studio Snow League,KOBOLDS,radiant,17,LOSE,32:11,Oracle,Templar Assassin,Slardar,Dawnbreaker,Io
1911,1,WCAA Spring Sunshine Cup,Infinite War,radiant,17,LOSE,21:28,Spectre,Lion,Invoker,Mars,Phoenix
1911,1,WCAA Spring Sunshine Cup,Dream Maker,dire,28,WIN,21:28,Mirana,Visage,Snapfire,Medusa,Axe
1911,2,WCAA Spring Sunshine Cup,Infinite War,dire,51,WIN,25:35,Tusk,Templar Assassin,Bloodseeker,Axe,Snapfire
1911,2,WCAA Spring Sunshine Cup,Dream Maker,radiant,28,LOSE,25:35,Pugna,Nature's Prophet,Pangolier,Visage,Juggernaut
1911,3,WCAA Spring Sunshine Cup,Infinite War,radiant,25,LOSE,23:56,Outworld Devourer,Keeper of the Light,Bristleback,Snapfire,Mars
1911,3,WCAA Spring Sunshine Cup,Dream Maker,dire,43,WIN,23:56,Ember Spirit,Legion Commander,Skywrath Mage,Juggernaut,Visage
1911,4,WCAA Spring Sunshine Cup,Infinite War,dire,42,WIN,27:25,Juggernaut,Slardar,Io,Phoenix,Beastmaster
1911,4,WCAA Spring Sunshine Cup,Dream Maker,radiant,24,LOSE,27:25,Sniper,Lifestealer,Rubick,Visage,Centaur Warrunner
1911,5,WCAA Spring Sunshine Cup,Infinite War,radiant,53,WIN,34:31,Ursa,Puck,Lion,Mars,Snapfire
1911,5,WCAA Spring Sunshine Cup,Dream Maker,dire,39,LOSE,34:31,Wraith King,Nature's Prophet,Earth Spirit,Storm Spirit,Visage
1912,1,OB.Moon Asian Arena S1,Sparking Arrow Gaming,radiant,28,LOSE,32:50,Troll Warlord,Brewmaster,Weaver,Dawnbreaker,Tiny
1912,1,OB.Moon Asian Arena S1,Team SMG,dire,46,WIN,32:50,Spectre,Lina,Nyx Assassin,Necrophos,Pangolier
1912,2,OB.Moon Asian Arena S1,Sparking Arrow Gaming,radiant,12,LOSE,31:43,Death Prophet,Viper,Dawnbreaker,Ancient Apparition,Tiny
1912,2,OB.Moon Asian Arena S1,Team SMG,dire,33,WIN,31:43,Mirana,Wraith King,Pudge,Necrophos,Earthshaker
1913,1,Moon Studio Asian Tigers,Moon Chasers,radiant,25,WIN,36:59,Arc Warden,Enchantress,Puck,Doom,Lion
1913,1,Moon Studio Asian Tigers,iG Vitality,dire,17,LOSE,36:59,Void Spirit,Medusa,Clockwerk,Snapfire,Dragon Knight
1913,2,Moon Studio Asian Tigers,Moon Chasers,radiant,25,WIN,23:23,Monkey King,Lina,Gyrocopter,Skywrath Mage,Dragon Knight
1913,2,Moon Studio Asian Tigers,iG Vitality,dire,10,LOSE,23:23,Spectre,Razor,Tusk,Axe,Ancient Apparition
1914,1,Dota 2 Champions League 2021 Season 2,Fantastic Five,dire,5,LOSE,27:26,Beastmaster,Phantom Lancer,Keeper of the Light,Puck,Nyx Assassin
1914,1,Dota 2 Champions League 2021 Season 2,Khan,radiant,23,WIN,27:26,Tidehunter,Tiny,Ancient Apparition,Lion,Luna
1914,2,Dota 2 Champions League 2021 Season 2,Fantastic Five,radiant,19,LOSE,39:18,Underlord,Hoodwink,Invoker,Lion,Luna
1914,2,Dota 2 Champions League 2021 Season 2,Khan,dire,36,WIN,39:18,Ancient Apparition,Batrider,Ember Spirit,Terrorblade,Nyx Assassin
1915,1,The International 10: CIS Qualifier,Winstrike,dire,24,LOSE,43:50,Batrider,Faceless Void,Hoodwink,Axe,Phoenix
1915,1,The International 10: CIS Qualifier,Team Empire,radiant,31,WIN,43:50,Puck,Lina,Luna,Enchantress,Dragon Knight
1915,2,The International 10: CIS Qualifier,Winstrike,radiant,16,LOSE,39:18,Juggernaut,Templar Assassin,Lion,Axe,Phoenix
1915,2,The International 10: CIS Qualifier,Team Empire,dire,29,WIN,39:18,Hoodwink,Medusa,Invoker,Timbersaw,Enchantress
1916,1,Snow Sweet Snow #2,Tequila,radiant,39,WIN,34:53,Dark Seer,Lifestealer,Rubick,Clockwerk,Puck
1916,1,Snow Sweet Snow #2,Hippomaniacs,dire,23,LOSE,34:53,Alchemist,Death Prophet,Witch Doctor,Batrider,Shadow Shaman
1916,2,Snow Sweet Snow #2,Tequila,radiant,35,LOSE,42:07,Storm Spirit,Elder Titan,Bloodseeker,Phoenix,Earthshaker
1916,2,Snow Sweet Snow #2,Hippomaniacs,dire,55,WIN,42:07,Wraith King,Dragon Knight,Disruptor,Timbersaw,Rubick
1916,3,Snow Sweet Snow #2,Tequila,radiant,54,WIN,39:14,Ember Spirit,Bloodseeker,Grimstroke,Phoenix,Earthshaker
1916,3,Snow Sweet Snow #2,Hippomaniacs,dire,27,LOSE,39:14,Medusa,Disruptor,Void Spirit,Timbersaw,Lion
1917,1,DPC 2021 Season 2 - North America Lower Division,Arkosh Gaming,dire,48,WIN,29:55,Ember Spirit,Venomancer,Tiny,Phantom Lancer,Puck
1917,1,DPC 2021 Season 2 - North America Lower Division,D2 hustlers,radiant,22,LOSE,29:55,Gyrocopter,Leshrac,Void Spirit,Dragon Knight,Grimstroke
1917,2,DPC 2021 Season 2 - North America Lower Division,Arkosh Gaming,dire,22,LOSE,45:33,Terrorblade,Winter Wyvern,Storm Spirit,Death Prophet,Tiny
1917,2,DPC 2021 Season 2 - North America Lower Division,D2 hustlers,radiant,56,WIN,45:33,Wraith King,Centaur Warrunner,Mirana,Witch Doctor,Puck
1917,3,DPC 2021 Season 2 - North America Lower Division,Arkosh Gaming,dire,20,LOSE,37:27,Void Spirit,Clockwerk,Juggernaut,Grimstroke,Leshrac
1917,3,DPC 2021 Season 2 - North America Lower Division,D2 hustlers,radiant,48,WIN,37:27,Lion,Ursa,Slardar,Invoker,Witch Doctor
1918,1,PINNACLE DOTA CUP,Brame,radiant,43,WIN,45:56,Anti-Mage,Tidehunter,Invoker,Axe,Snapfire
1918,1,PINNACLE DOTA CUP,PuckChamp,dire,30,LOSE,45:56,Storm Spirit,Timbersaw,Clockwerk,Wraith King,Ancient Apparition
1918,2,PINNACLE DOTA CUP,Brame,dire,35,LOSE,45:08,Zeus,Gyrocopter,Io,Timbersaw,Enchantress
1918,2,PINNACLE DOTA CUP,PuckChamp,radiant,37,WIN,45:08,Anti-Mage,Bane,Snapfire,Lina,Mars
1918,3,PINNACLE DOTA CUP,Brame,dire,30,LOSE,51:55,Shadow Demon,Phantom Assassin,Magnus,Lina,Enchantress
1918,3,PINNACLE DOTA CUP,PuckChamp,radiant,38,WIN,51:55,Slark,Winter Wyvern,Centaur Warrunner,Death Prophet,Snapfire
1919,1,DPC 2021 Season 1 - Europe Lower Division,Hellbear Smashers,radiant,30,WIN,24:27,Lina,Wraith King,Ancient Apparition,Ember Spirit,Keeper of the Light
1919,1,DPC 2021 Season 1 - Europe Lower Division,burjui,dire,4,LOSE,24:27,Void Spirit,Undying,Shadow Shaman,Morphling,Mars
1919,2,DPC 2021 Season 1 - Europe Lower Division,Hellbear Smashers,radiant,33,WIN,30:04,Bloodseeker,Tidehunter,Invoker,Witch Doctor,Nyx Assassin
1919,2,DPC 2021 Season 1 - Europe Lower Division,burjui,dire,15,LOSE,30:04,Mars,Pangolier,Disruptor,Wraith King,Earth Spirit
1920,1,WCAA Spring Sunshine Cup,Calamity King,radiant,27,LOSE,33:26,Void Spirit,Tusk,Monkey King,Ancient Apparition,Beastmaster
1920,1,WCAA Spring Sunshine Cup,Dream Maker,dire,31,WIN,33:26,Luna,Abaddon,Centaur Warrunner,Mars,Rubick
1920,2,WCAA Spring Sunshine Cup,Calamity King,dire,31,LOSE,29:28,Bloodseeker,Elder Titan,Luna,Puck,Snapfire
1920,2,WCAA Spring Sunshine Cup,Dream Maker,radiant,45,WIN,29:28,Juggernaut,Dark Seer,Shadow Demon,Void Spirit,Tusk
1921,1,DPC 2021 Season 1 - CIS : Lower Division,Gambit Esports,radiant,24,WIN,37:43,Phantom Assassin,Ember Spirit,Shadow Demon,Enigma,Earthshaker
1921,1,DPC 2021 Season 1 - CIS : Lower Division,XactJlepbI,dire,17,LOSE,37:43,Luna,Lycan,Pangolier,Death Prophet,Nyx Assassin
1921,2,DPC 2021 Season 1 - CIS : Lower Division,Gambit Esports,dire,11,LOSE,25:41,Phantom Assassin,Tidehunter,Mirana,Enigma,Void Spirit
1921,2,DPC 2021 Season 1 - CIS : Lower Division,XactJlepbI,radiant,17,WIN,25:41,Bloodseeker,Monkey King,Chen,Beastmaster,Nyx Assassin
1921,3,DPC 2021 Season 1 - CIS : Lower Division,Gambit Esports,radiant,11,LOSE,25:59,Dragon Knight,Ursa,Crystal Maiden,Enigma,Earth Spirit
1921,3,DPC 2021 Season 1 - CIS : Lower Division,XactJlepbI,dire,27,WIN,25:59,Viper,Phantom Lancer,Tidehunter,Chen,Nyx Assassin
1922,1,Moon Studio Snow League,Ragdoll,dire,28,WIN,21:51,Pangolier,Templar Assassin,Drow Ranger,Lion,Undying
1922,1,Moon Studio Snow League,Team Pirates,radiant,10,LOSE,21:51,Razor,Disruptor,Storm Spirit,Night Stalker,Io
1922,2,Moon Studio Snow League,Ragdoll,radiant,21,LOSE,44:44,Batrider,Tidehunter,Terrorblade,Lion,Death Prophet
1922,2,Moon Studio Snow League,Team Pirates,dire,21,WIN,44:44,Lina,Drow Ranger,Ogre Magi,Grimstroke,Mars
1923,1,BTS Pro Series Season 9: Americas,D2 hustlers,radiant,23,WIN,27:23,Morphling,Skywrath Mage,Silencer,Ember Spirit,Tidehunter
1923,1,BTS Pro Series Season 9: Americas,Arkosh Gaming,dire,13,LOSE,27:23,Abaddon,Luna,Io,Void Spirit,Bane
1923,2,BTS Pro Series Season 9: Americas,D2 hustlers,radiant,44,LOSE,42:58,Magnus,Bane,Venomancer,Tusk,Mars
1923,2,BTS Pro Series Season 9: Americas,Arkosh Gaming,dire,36,WIN,42:58,Batrider,Terrorblade,Snapfire,Void Spirit,Ogre Magi
1924,1,PINNACLE DOTA CUP,Team Spirit,radiant,13,LOSE,44:43,Snapfire,Wraith King,Tidehunter,Viper,Ancient Apparition
1924,1,PINNACLE DOTA CUP,Vikin.gg,dire,28,WIN,44:43,Pangolier,Lina,Medusa,Grimstroke,Tiny
1924,2,PINNACLE DOTA CUP,Team Spirit,radiant,28,LOSE,52:09,Faceless Void,Dark Willow,Magnus,Viper,Ancient Apparition
1924,2,PINNACLE DOTA CUP,Vikin.gg,dire,36,WIN,52:09,Wraith King,Enigma,Undying,Lina,Tiny
1925,1,WCAA Spring Festival Cup,Dynasty,dire,12,LOSE,22:12,Sven,Void Spirit,Abaddon,Mars,Lion
1925,1,WCAA Spring Festival Cup,Dream Maker,radiant,33,WIN,22:12,Legion Commander,Shadow Fiend,Wraith King,Earth Spirit,Oracle
1925,2,WCAA Spring Festival Cup,Dynasty,radiant,26,LOSE,32:22,Silencer,Pugna,Phantom Assassin,Clockwerk,Puck
1925,2,WCAA Spring Festival Cup,Dream Maker,dire,45,WIN,32:22,Tinker,Ancient Apparition,Tidehunter,Monkey King,Lion
1926,1,DPC 2021 Season 2 - China Lower Division,Aster.Aries,radiant,32,WIN,30:05,Leshrac,Faceless Void,Ancient Apparition,Centaur Warrunner,Snapfire
1926,1,DPC 2021 Season 2 - China Lower Division,Xtreme Gaming,dire,10,LOSE,30:05,Death Prophet,Sand King,Witch Doctor,Lifestealer,Lion
1926,2,DPC 2021 Season 2 - China Lower Division,Aster.Aries,dire,34,WIN,34:23,Void Spirit,Rubick,Ursa,Grimstroke,Broodmother
1926,2,DPC 2021 Season 2 - China Lower Division,Xtreme Gaming,radiant,13,LOSE,34:23,Batrider,Medusa,Abaddon,Phoenix,Mars
1927,1,Dota 2 Champions League 2021 Season 5,Team Empire,radiant,18,LOSE,44:58,Phantom Assassin,Void Spirit,Phoenix,Bane,Mars
1927,1,Dota 2 Champions League 2021 Season 5,HellRaisers,dire,32,WIN,44:58,Phantom Lancer,Storm Spirit,Legion Commander,Winter Wyvern,Weaver
1927,2,Dota 2 Champions League 2021 Season 5,Team Empire,dire,13,LOSE,38:58,Morphling,Void Spirit,Ogre Magi,Mars,Lina
1927,2,Dota 2 Champions League 2021 Season 5,HellRaisers,radiant,34,WIN,38:58,Centaur Warrunner,Troll Warlord,Rubick,Treant Protector,Invoker
1928,1,Bitel True Fighters,Team Unknown,dire,22,LOSE,32:37,Troll Warlord,Invoker,Grimstroke,Axe,Hoodwink
1928,1,Bitel True Fighters,Infamous,radiant,37,WIN,32:37,Legion Commander,Void Spirit,Phoenix,Medusa,Mirana
1928,2,Bitel True Fighters,Team Unknown,dire,30,LOSE,34:30,Underlord,Tiny,Crystal Maiden,Phantom Lancer,Nyx Assassin
1928,2,Bitel True Fighters,Infamous,radiant,39,WIN,34:30,Legion Commander,Lion,Puck,Terrorblade,Oracle
1929,1,Mobius.Bet Maestros,SG e-sports,radiant,28,WIN,34:43,Pudge,Death Prophet,Mirana,Terrorblade,Dragon Knight
1929,1,Mobius.Bet Maestros,Team Unknown,dire,21,LOSE,34:43,Lina,Pangolier,Lion,Medusa,Abaddon
1929,2,Mobius.Bet Maestros,SG e-sports,radiant,40,WIN,31:29,Pudge,Templar Assassin,Lion,Medusa,Dragon Knight
1929,2,Mobius.Bet Maestros,Team Unknown,dire,29,LOSE,31:29,Luna,Pangolier,Hoodwink,Mars,Ancient Apparition
1930,1,The International 10: Western Europe Qualifier,Vikin.gg,dire,5,LOSE,35:46,Void Spirit,Morphling,Alchemist,Abaddon,Lina
1930,1,The International 10: Western Europe Qualifier,Chicken Fighters,radiant,20,WIN,35:46,Elder Titan,Razor,Phoenix,Snapfire,Faceless Void
1930,2,The International 10: Western Europe Qualifier,Vikin.gg,radiant,12,LOSE,45:52,Pangolier,Phantom Lancer,Snapfire,Abaddon,Lina
1930,2,The International 10: Western Europe Qualifier,Chicken Fighters,dire,21,WIN,45:52,Phantom Assassin,Razor,Phoenix,Clockwerk,Viper
1931,1,Movistar Liga Pro Gaming Season 8,Latam Defenders,radiant,10,LOSE,29:54,Pugna,Weaver,Lion,Tidehunter,Enchantress
1931,1,Movistar Liga Pro Gaming Season 8,Infinity Esports,dire,33,WIN,29:54,Invoker,Crystal Maiden,Death Prophet,Juggernaut,Tusk
1931,2,Movistar Liga Pro Gaming Season 8,Latam Defenders,dire,41,WIN,29:50,Pangolier,Sand King,Earth Spirit,Wraith King,Keeper of the Light
1931,2,Movistar Liga Pro Gaming Season 8,Infinity Esports,radiant,18,LOSE,29:50,Snapfire,Alchemist,Beastmaster,Death Prophet,Mirana
1931,3,Movistar Liga Pro Gaming Season 8,Latam Defenders,dire,18,LOSE,36:53,Ursa,Storm Spirit,Earth Spirit,Beastmaster,Keeper of the Light
1931,3,Movistar Liga Pro Gaming Season 8,Infinity Esports,radiant,36,WIN,36:53,Dazzle,Pangolier,Witch Doctor,Troll Warlord,Tusk
1932,1,DPC 2022 Winter Tour - China Division 2,CDEC Gaming,dire,4,LOSE,24:51,Terrorblade,Ogre Magi,Leshrac,Tidehunter,Windranger
1932,1,DPC 2022 Winter Tour - China Division 2,Sparking Arrow Gaming,radiant,22,WIN,24:51,Bristleback,Razor,Disruptor,Void Spirit,Snapfire
1932,2,DPC 2022 Winter Tour - China Division 2,CDEC Gaming,radiant,8,LOSE,28:40,Templar Assassin,Beastmaster,Bane,Dragon Knight,Snapfire
1932,2,DPC 2022 Winter Tour - China Division 2,Sparking Arrow Gaming,dire,27,WIN,28:40,Dark Seer,Bristleback,Disruptor,Lina,Nyx Assassin
1933,1,BTS Pro Series Season 9: Southeast Asia,BOOM Esports,dire,31,WIN,34:31,Lion,Medusa,Queen of Pain,Pangolier,Bane
1933,1,BTS Pro Series Season 9: Southeast Asia,Nigma Galaxy SEA,radiant,14,LOSE,34:31,Morphling,Dark Willow,Dragon Knight,Storm Spirit,Snapfire
1933,2,BTS Pro Series Season 9: Southeast Asia,BOOM Esports,radiant,28,WIN,27:33,Razor,Death Prophet,Nyx Assassin,Templar Assassin,Snapfire
1933,2,BTS Pro Series Season 9: Southeast Asia,Nigma Galaxy SEA,dire,15,LOSE,27:33,Drow Ranger,Brewmaster,Dawnbreaker,Void Spirit,Grimstroke
1934,1,DPC 2021 Season 1 - North America Lower Division,Electronic Boys,dire,17,LOSE,28:55,Night Stalker,Juggernaut,Void Spirit,Shadow Shaman,Keeper of the Light
1934,1,DPC 2021 Season 1 - North America Lower Division,Team DogChamp,radiant,26,WIN,28:55,Phantom Lancer,Tidehunter,Rubick,Storm Spirit,Puck
1934,2,DPC 2021 Season 1 - North America Lower Division,Electronic Boys,dire,47,WIN,38:40,Tusk,Nature's Prophet,Wraith King,Witch Doctor,Puck
1934,2,DPC 2021 Season 1 - North America Lower Division,Team DogChamp,radiant,24,LOSE,38:40,Io,Undying,Shadow Shaman,Sand King,Outworld Devourer
1934,3,DPC 2021 Season 1 - North America Lower Division,Electronic Boys,dire,36,LOSE,36:43,Riki,Void Spirit,Tusk,Witch Doctor,Outworld Devourer
1934,3,DPC 2021 Season 1 - North America Lower Division,Team DogChamp,radiant,41,WIN,36:43,Naga Siren,Batrider,Rubick,Mars,Keeper of the Light
1936,1,Mineski Masters,TNC Predator,dire,23,WIN,40:38,Legion Commander,Batrider,Windranger,Luna,Io
1936,1,Mineski Masters,Execration,radiant,17,LOSE,40:38,Faceless Void,Kunkka,Grimstroke,Doom,Snapfire
1936,2,Mineski Masters,TNC Predator,dire,18,LOSE,39:55,Slardar,Puck,Ogre Magi,Terrorblade,Snapfire
1936,2,Mineski Masters,Execration,radiant,30,WIN,39:55,Medusa,Pangolier,Legion Commander,Ember Spirit,Weaver
1936,3,Mineski Masters,TNC Predator,dire,33,WIN,37:41,Pangolier,Tusk,Death Prophet,Luna,Io
1936,3,Mineski Masters,Execration,radiant,16,LOSE,37:41,Batrider,Phantom Assassin,Dark Willow,Snapfire,Tidehunter
1937,1,Dota 2 Champions League 2021 Season 2,Chicken Fighters,dire,34,WIN,43:27,Beastmaster,Storm Spirit,Treant Protector,Medusa,Shadow Demon
1937,1,Dota 2 Champions League 2021 Season 2,Spider Pigzs,radiant,16,LOSE,43:27,Underlord,Brewmaster,Razor,Luna,Hoodwink
1937,2,Dota 2 Champions League 2021 Season 2,Chicken Fighters,dire,32,WIN,28:23,Dark Seer,Nyx Assassin,Lina,Keeper of the Light,Axe
1937,2,Dota 2 Champions League 2021 Season 2,Spider Pigzs,radiant,23,LOSE,28:23,Void Spirit,Dragon Knight,Mirana,Luna,Abaddon
1938,1,WCAA Spring Festival Cup,Army Geniuses,radiant,12,LOSE,32:38,Earthshaker,Kunkka,Elder Titan,Riki,Mirana
1938,1,WCAA Spring Festival Cup,Dream Maker,dire,28,WIN,32:38,Timbersaw,Wraith King,Leshrac,Nyx Assassin,Oracle
1938,2,WCAA Spring Festival Cup,Army Geniuses,dire,52,WIN,29:48,Weaver,Pugna,Night Stalker,Earth Spirit,Ogre Magi
1938,2,WCAA Spring Festival Cup,Dream Maker,radiant,19,LOSE,29:48,Mars,Riki,Winter Wyvern,Tidehunter,Lion
1938,3,WCAA Spring Festival Cup,Army Geniuses,dire,20,LOSE,39:03,Weaver,Night Stalker,Morphling,Earth Spirit,Ogre Magi
1938,3,WCAA Spring Festival Cup,Dream Maker,radiant,32,WIN,39:03,Phantom Lancer,Beastmaster,Earthshaker,Leshrac,Oracle
1939,1,EPIC League Season 3,EXTREMUM,radiant,15,LOSE,39:43,Underlord,Void Spirit,Rubick,Bristleback,Keeper of the Light
1939,1,EPIC League Season 3,Team Unique,dire,29,WIN,39:43,Wraith King,Storm Spirit,Gyrocopter,Lion,Alchemist
1939,2,EPIC League Season 3,EXTREMUM,radiant,18,WIN,25:57,Ursa,Void Spirit,Abaddon,Mars,Lion
1939,2,EPIC League Season 3,Team Unique,dire,0,LOSE,25:57,Invoker,Phantom Lancer,Rubick,Keeper of the Light,Tidehunter
1939,3,EPIC League Season 3,EXTREMUM,dire,5,LOSE,30:53,Void Spirit,Spectre,Abaddon,Earthshaker,Timbersaw
1939,3,EPIC League Season 3,Team Unique,radiant,37,WIN,30:53,Storm Spirit,Enigma,Earth Spirit,Bloodseeker,Lion
1940,1,FDC Professional Championship Season 3,Team MagMa,radiant,6,LOSE,30:38,Phantom Lancer,Death Prophet,Abaddon,Pangolier,Rubick
1940,1,FDC Professional Championship Season 3,PSG.LGD,dire,26,WIN,30:38,Tusk,Terrorblade,Weaver,Void Spirit,Oracle
1940,2,FDC Professional Championship Season 3,Team MagMa,radiant,25,LOSE,36:39,Ember Spirit,Lycan,Jakiro,Weaver,Tusk
1940,2,FDC Professional Championship Season 3,PSG.LGD,dire,33,WIN,36:39,Clinkz,Dragon Knight,Treant Protector,Puck,Mirana
1941,1,DPC 2021 Season 1 - Southeast Asia Lower Division,Lilgun,dire,41,WIN,37:57,Templar Assassin,Venomancer,Tiny,Lone Druid,Phoenix
1941,1,DPC 2021 Season 1 - Southeast Asia Lower Division,Cignal Ultra,radiant,21,LOSE,37:57,Brewmaster,Phantom Assassin,Ancient Apparition,Snapfire,Mars
1941,2,DPC 2021 Season 1 - Southeast Asia Lower Division,Lilgun,dire,17,LOSE,32:32,Rubick,Tiny,Monkey King,Keeper of the Light,Mars
1941,2,DPC 2021 Season 1 - Southeast Asia Lower Division,Cignal Ultra,radiant,39,WIN,32:32,Puck,Morphling,Sand King,Brewmaster,Phoenix
1941,3,DPC 2021 Season 1 - Southeast Asia Lower Division,Lilgun,dire,30,WIN,40:46,Huskar,Shadow Shaman,Keeper of the Light,Timbersaw,Mars
1941,3,DPC 2021 Season 1 - Southeast Asia Lower Division,Cignal Ultra,radiant,15,LOSE,40:46,Leshrac,Riki,Undying,Tidehunter,Phoenix
1942,1,BTS Pro Series Season 7 - Southeast Asia,Team SMG,dire,12,LOSE,31:49,Magnus,Riki,Pangolier,Luna,Lion
1942,1,BTS Pro Series Season 7 - Southeast Asia,Neon Esports,radiant,49,WIN,31:49,Necrophos,Invoker,Clockwerk,Hoodwink,Broodmother
1942,2,BTS Pro Series Season 7 - Southeast Asia,Team SMG,dire,12,LOSE,27:21,Bounty Hunter,Luna,Abaddon,Mars,Mirana
1942,2,BTS Pro Series Season 7 - Southeast Asia,Neon Esports,radiant,42,WIN,27:21,Necrophos,Invoker,Tusk,Nature's Prophet,Nyx Assassin
1943,1,BTS Pro Series Season 7 - Americas,Undying,radiant,34,WIN,29:26,Doom,Gyrocopter,Shadow Demon,Mirana,Dragon Knight
1943,1,BTS Pro Series Season 7 - Americas,Furia Jovem,dire,18,LOSE,29:26,Storm Spirit,Slark,Winter Wyvern,Dark Seer,Nyx Assassin
1943,2,BTS Pro Series Season 7 - Americas,Undying,dire,37,WIN,33:28,Shadow Demon,Kunkka,Rubick,Templar Assassin,Puck
1943,2,BTS Pro Series Season 7 - Americas,Furia Jovem,radiant,17,LOSE,33:28,Lina,Gyrocopter,Abaddon,Axe,Lion
1944,1,Dota 2 Champions League 2021 Season 3,Team Unique,radiant,37,LOSE,56:24,Ember Spirit,Mars,Shadow Demon,Sven,Omniknight
1944,1,Dota 2 Champions League 2021 Season 3,Fantastic Five,dire,33,WIN,56:24,Earth Spirit,Enigma,Luna,Disruptor,Rubick
1944,2,Dota 2 Champions League 2021 Season 3,Team Unique,dire,26,WIN,25:49,Legion Commander,Queen of Pain,Treant Protector,Phoenix,Clinkz
1944,2,Dota 2 Champions League 2021 Season 3,Fantastic Five,radiant,3,LOSE,25:49,Morphling,Bloodseeker,Windranger,Batrider,Pangolier
1944,3,Dota 2 Champions League 2021 Season 3,Team Unique,radiant,43,WIN,47:40,Batrider,Bloodseeker,Rubick,Tidehunter,Clinkz
1944,3,Dota 2 Champions League 2021 Season 3,Fantastic Five,dire,24,LOSE,47:40,Tiny,Slark,Lich,Hoodwink,Pangolier
1945,1,DPC 2021 Season 1 - China Lower Division,Phoenix Gaming,radiant,37,WIN,33:39,Sand King,Oracle,Void Spirit,Gyrocopter,Io
1945,1,DPC 2021 Season 1 - China Lower Division,Xtreme Gaming,dire,16,LOSE,33:39,Clinkz,Ursa,Batrider,Grimstroke,Tusk
1945,2,DPC 2021 Season 1 - China Lower Division,Phoenix Gaming,dire,25,WIN,36:33,Beastmaster,Medusa,Rubick,Oracle,Mars
1945,2,DPC 2021 Season 1 - China Lower Division,Xtreme Gaming,radiant,18,LOSE,36:33,Templar Assassin,Spirit Breaker,Weaver,Night Stalker,Elder Titan
1946,1,Dota 2 Champions League 2021 Season 2,Team Unique,dire,17,LOSE,34:51,Phoenix,Ember Spirit,Mars,Templar Assassin,Lina
1946,1,Dota 2 Champions League 2021 Season 2,Hellbear Smashers,radiant,23,WIN,34:51,Pangolier,Phantom Lancer,Hoodwink,Clockwerk,Puck
1946,2,Dota 2 Champions League 2021 Season 2,Team Unique,dire,24,LOSE,50:01,Void Spirit,Morphling,Dark Willow,Abaddon,Dragon Knight
1946,2,Dota 2 Champions League 2021 Season 2,Hellbear Smashers,radiant,33,WIN,50:01,Enigma,Hoodwink,Terrorblade,Clockwerk,Batrider
1947,1,Moon Studio Asian Tigers,iG Vitality,radiant,27,WIN,27:17,Lifestealer,Death Prophet,Elder Titan,Mirana,Dragon Knight
1947,1,Moon Studio Asian Tigers,Crocodile,dire,12,LOSE,27:17,Gyrocopter,Sand King,Phoenix,Templar Assassin,Nyx Assassin
1947,2,Moon Studio Asian Tigers,iG Vitality,dire,10,LOSE,22:19,Troll Warlord,Axe,Skywrath Mage,Dragon Knight,Ancient Apparition
1947,2,Moon Studio Asian Tigers,Crocodile,radiant,33,WIN,22:19,Centaur Warrunner,Ursa,Winter Wyvern,Tusk,Puck
1947,3,Moon Studio Asian Tigers,iG Vitality,dire,31,WIN,27:43,Night Stalker,Lifestealer,Earth Spirit,Templar Assassin,Ancient Apparition
1947,3,Moon Studio Asian Tigers,Crocodile,radiant,17,LOSE,27:43,Doom,Spectre,Grimstroke,Puck,Tusk
1948,1,BTS Pro Series Season 6: Americas,simply TOOBASED,dire,27,LOSE,48:24,Puck,Wraith King,Tusk,Ancient Apparition,Centaur Warrunner
1948,1,BTS Pro Series Season 6: Americas,The Cut,radiant,38,WIN,48:24,Templar Assassin,Dark Seer,Clockwerk,Leshrac,Abaddon
1948,2,BTS Pro Series Season 6: Americas,simply TOOBASED,radiant,46,WIN,65:08,Invoker,Luna,Earthshaker,Ancient Apparition,Timbersaw
1948,2,BTS Pro Series Season 6: Americas,The Cut,dire,47,LOSE,65:08,Ember Spirit,Magnus,Hoodwink,Leshrac,Nyx Assassin
1949,1,BTS Pro Series Season 9: Americas,Infamous,dire,26,WIN,31:52,Troll Warlord,Silencer,Invoker,Mars,Keeper of the Light
1949,1,BTS Pro Series Season 9: Americas,D2 hustlers,radiant,11,LOSE,31:52,Phantom Assassin,Abaddon,Kunkka,Pangolier,Monkey King
1949,2,BTS Pro Series Season 9: Americas,Infamous,radiant,26,WIN,26:29,Juggernaut,Magnus,Kunkka,Silencer,Tiny
1949,2,BTS Pro Series Season 9: Americas,D2 hustlers,dire,13,LOSE,26:29,Razor,Templar Assassin,Mirana,Snapfire,Mars
1950,1,Snow Sweet Snow #1,burjui,dire,13,LOSE,28:34,Phantom Lancer,Witch Doctor,Juggernaut,Mars,Phoenix
1950,1,Snow Sweet Snow #1,XactJlepbI,radiant,28,WIN,28:34,Legion Commander,Morphling,Undying,Mirana,Outworld Devourer
